step,action,balance,position
4524,1,-264.80859375,1
4525,2,-206.6953125,0
4526,0,-206.6953125,0
4527,1,-206.6953125,1
4528,0,-206.6953125,1
4529,2,-505.08984375,0
4530,1,-505.08984375,1
4531,1,-505.08984375,1
4532,1,-505.08984375,1
4533,1,-505.08984375,1
4534,2,-689.6875,0
4535,1,-689.6875,1
4536,0,-689.6875,1
4537,1,-689.6875,1
4538,1,-689.6875,1
4539,1,-689.6875,1
4540,1,-689.6875,1
4541,2,-1781.40625,0
4542,1,-1781.40625,1
4543,2,-1732.41015625,0
4544,2,-1732.41015625,0
4545,1,-1732.41015625,1
4546,1,-1732.41015625,1
4547,2,-1939.7109375,0
4548,1,-1939.7109375,1
4549,0,-1939.7109375,1
4550,2,-2162.01953125,0
4551,1,-2162.01953125,1
4552,1,-2162.01953125,1
4553,1,-2162.01953125,1
4554,2,-1589.51171875,0
4555,0,-1589.51171875,0
4556,2,-1589.51171875,0
4557,1,-1589.51171875,1
4558,1,-1589.51171875,1
4559,1,-1589.51171875,1
4560,1,-1589.51171875,1
4561,1,-1589.51171875,1
4562,2,-1383.19921875,0
4563,1,-1383.19921875,1
4564,2,-1430.87109375,0
4565,1,-1430.87109375,1
4566,1,-1430.87109375,1
4567,1,-1430.87109375,1
4568,1,-1430.87109375,1
4569,2,-883.83984375,0
4570,2,-883.83984375,0
4571,1,-883.83984375,1
4572,2,-989.31640625,0
4573,1,-989.31640625,1
4574,1,-989.31640625,1
4575,1,-989.31640625,1
4576,1,-989.31640625,1
4577,2,508.85546875,0
4578,1,508.85546875,1
4579,1,508.85546875,1
4580,1,508.85546875,1
4581,1,508.85546875,1
4582,0,508.85546875,1
4583,1,508.85546875,1
4584,2,-95.30859375,0
4585,1,-95.30859375,1
4586,1,-95.30859375,1
4587,1,-95.30859375,1
4588,1,-95.30859375,1
4589,2,25.28515625,0
4590,2,25.28515625,0
4591,1,25.28515625,1
4592,1,25.28515625,1
4593,1,25.28515625,1
4594,1,25.28515625,1
4595,1,25.28515625,1
4596,0,25.28515625,1
4597,0,25.28515625,1
4598,1,25.28515625,1
4599,2,-947.5703125,0
4600,0,-947.5703125,0
4601,1,-947.5703125,1
4602,0,-947.5703125,1
4603,1,-947.5703125,1
4604,2,-828.64453125,0
4605,1,-828.64453125,1
4606,1,-828.64453125,1
4607,2,-386.7265625,0
4608,1,-386.7265625,1
4609,2,324.1796875,0
4610,2,324.1796875,0
4611,1,324.1796875,1
4612,2,223.04296875,0
4613,1,223.04296875,1
4614,1,223.04296875,1
4615,1,223.04296875,1
4616,2,215.3359375,0
4617,2,215.3359375,0
4618,1,215.3359375,1
4619,1,215.3359375,1
4620,0,215.3359375,1
4621,1,215.3359375,1
4622,1,215.3359375,1
4623,0,215.3359375,1
4624,1,215.3359375,1
4625,1,215.3359375,1
4626,1,215.3359375,1
4627,1,215.3359375,1
4628,2,1234.3984375,0
4629,1,1234.3984375,1
4630,0,1234.3984375,1
4631,1,1234.3984375,1
4632,1,1234.3984375,1
4633,1,1234.3984375,1
4634,0,1234.3984375,1
4635,0,1234.3984375,1
4636,1,1234.3984375,1
4637,2,2006.89453125,0
4638,1,2006.89453125,1
4639,1,2006.89453125,1
4640,2,1788.40234375,0
4641,1,1788.40234375,1
4642,1,1788.40234375,1
4643,1,1788.40234375,1
4644,0,1788.40234375,1
4645,1,1788.40234375,1
4646,1,1788.40234375,1
4647,2,1530.50390625,0
4648,2,1530.50390625,0
4649,1,1530.50390625,1
4650,2,1287.671875,0
4651,2,1287.671875,0
4652,1,1287.671875,1
4653,1,1287.671875,1
4654,0,1287.671875,1
4655,0,1287.671875,1
4656,0,1287.671875,1
4657,1,1287.671875,1
4658,1,1287.671875,1
4659,0,1287.671875,1
4660,1,1287.671875,1
4661,2,1199.79296875,0
4662,1,1199.79296875,1
4663,1,1199.79296875,1
4664,2,1387.2890625,0
4665,1,1387.2890625,1
4666,0,1387.2890625,1
4667,1,1387.2890625,1
4668,2,1451.08984375,0
4669,2,1451.08984375,0
4670,1,1451.08984375,1
4671,2,1534.85546875,0
4672,1,1534.85546875,1
4673,1,1534.85546875,1
4674,1,1534.85546875,1
4675,2,1608.0234375,0
4676,0,1608.0234375,0
4677,1,1608.0234375,1
4678,1,1608.0234375,1
4679,2,1693.96875,0
4680,1,1693.96875,1
4681,2,1544.19921875,0
4682,1,1544.19921875,1
4683,2,1446.66015625,0
4684,1,1446.66015625,1
4685,0,1446.66015625,1
4686,2,1268.88671875,0
4687,2,1268.88671875,0
4688,1,1268.88671875,1
4689,2,1343.7109375,0
4690,0,1343.7109375,0
4691,2,1343.7109375,0
4692,1,1343.7109375,1
4693,1,1343.7109375,1
4694,1,1343.7109375,1
4695,2,1164.0234375,0
4696,1,1164.0234375,1
4697,2,1279.5390625,0
4698,1,1279.5390625,1
4699,2,1200.85546875,0
4700,0,1200.85546875,0
4701,1,1200.85546875,1
4702,1,1200.85546875,1
4703,1,1200.85546875,1
4704,2,1674.38671875,0
4705,2,1674.38671875,0
4706,0,1674.38671875,0
4707,1,1674.38671875,1
4708,1,1674.38671875,1
4709,2,1637.30078125,0
4710,2,1637.30078125,0
4711,1,1637.30078125,1
4712,0,1637.30078125,1
4713,1,1637.30078125,1
4714,1,1637.30078125,1
4715,2,1481.234375,0
4716,1,1481.234375,1
4717,0,1481.234375,1
4718,2,1257.2734375,0
4719,2,1257.2734375,0
4720,1,1257.2734375,1
4721,1,1257.2734375,1
4722,1,1257.2734375,1
4723,1,1257.2734375,1
4724,2,887.0078125,0
4725,0,887.0078125,0
4726,2,887.0078125,0
4727,1,887.0078125,1
4728,1,887.0078125,1
4729,1,887.0078125,1
4730,2,629.6953125,0
4731,1,629.6953125,1
4732,1,629.6953125,1
4733,1,629.6953125,1
4734,1,629.6953125,1
4735,1,629.6953125,1
4736,1,629.6953125,1
4737,1,629.6953125,1
4738,1,629.6953125,1
4739,1,629.6953125,1
4740,0,629.6953125,1
4741,0,629.6953125,1
4742,1,629.6953125,1
4743,1,629.6953125,1
4744,2,721.94921875,0
4745,1,721.94921875,1
4746,1,721.94921875,1
4747,0,721.94921875,1
4748,2,1692.78515625,0
4749,0,1692.78515625,0
4750,1,1692.78515625,1
4751,1,1692.78515625,1
4752,2,1973.46484375,0
4753,0,1973.46484375,0
4754,1,1973.46484375,1
4755,1,1973.46484375,1
4756,1,1973.46484375,1
4757,1,1973.46484375,1
4758,1,1973.46484375,1
4759,0,1973.46484375,1
4760,1,1973.46484375,1
4761,1,1973.46484375,1
4762,1,1973.46484375,1
4763,1,1973.46484375,1
4764,1,1973.46484375,1
4765,1,1973.46484375,1
4766,2,1274.38671875,0
4767,2,1274.38671875,0
4768,1,1274.38671875,1
4769,1,1274.38671875,1
4770,1,1274.38671875,1
4771,1,1274.38671875,1
4772,0,1274.38671875,1
4773,1,1274.38671875,1
4774,1,1274.38671875,1
4775,1,1274.38671875,1
4776,2,927.99609375,0
4777,0,927.99609375,0
4778,1,927.99609375,1
4779,1,927.99609375,1
4780,0,927.99609375,1
4781,1,927.99609375,1
4782,1,927.99609375,1
4783,1,927.99609375,1
4784,2,1631.75,0
4785,1,1631.75,1
4786,1,1631.75,1
4787,1,1631.75,1
4788,1,1631.75,1
4789,1,1631.75,1
4790,1,1631.75,1
4791,1,1631.75,1
4792,1,1631.75,1
4793,2,3260.1015625,0
4794,2,3260.1015625,0
4795,1,3260.1015625,1
4796,1,3260.1015625,1
4797,1,3260.1015625,1
4798,1,3260.1015625,1
4799,1,3260.1015625,1
4800,1,3260.1015625,1
4801,1,3260.1015625,1
4802,0,3260.1015625,1
4803,1,3260.1015625,1
4804,1,3260.1015625,1
4805,1,3260.1015625,1
4806,1,3260.1015625,1
4807,0,3260.1015625,1
4808,1,3260.1015625,1
4809,1,3260.1015625,1
4810,2,3770.25,0
4811,1,3770.25,1
4812,1,3770.25,1
4813,1,3770.25,1
4814,1,3770.25,1
4815,1,3770.25,1
4816,1,3770.25,1
4817,2,4570.328125,0
4818,1,4570.328125,1
4819,1,4570.328125,1
4820,1,4570.328125,1
4821,1,4570.328125,1
4822,1,4570.328125,1
4823,0,4570.328125,1
4824,1,4570.328125,1
4825,1,4570.328125,1
4826,2,4662.828125,0
4827,1,4662.828125,1
4828,2,4554.96875,0
4829,2,4554.96875,0
4830,1,4554.96875,1
4831,2,4398.125,0
4832,1,4398.125,1
4833,2,4206.203125,0
4834,1,4206.203125,1
4835,2,4347.1015625,0
4836,1,4347.1015625,1
4837,2,4102.546875,0
4838,2,4102.546875,0
4839,0,4102.546875,0
4840,1,4102.546875,1
4841,1,4102.546875,1
4842,1,4102.546875,1
4843,2,4206.953125,0
4844,1,4206.953125,1
4845,1,4206.953125,1
4846,1,4206.953125,1
4847,2,4189.3828125,0
4848,2,4189.3828125,0
4849,1,4189.3828125,1
4850,1,4189.3828125,1
4851,1,4189.3828125,1
4852,1,4189.3828125,1
4853,0,4189.3828125,1
4854,1,4189.3828125,1
4855,2,4015.20703125,0
4856,0,4015.20703125,0
4857,1,4015.20703125,1
4858,0,4015.20703125,1
4859,1,4015.20703125,1
4860,1,4015.20703125,1
4861,1,4015.20703125,1
4862,0,4015.20703125,1
4863,2,4167.62890625,0
4864,1,4167.62890625,1
4865,1,4167.62890625,1
4866,1,4167.62890625,1
4867,0,4167.62890625,1
4868,1,4167.62890625,1
4869,2,4224.15234375,0
4870,1,4224.15234375,1
4871,2,4036.08203125,0
4872,2,4036.08203125,0
4873,1,4036.08203125,1
4874,1,4036.08203125,1
4875,2,2968.58203125,0
4876,1,2968.58203125,1
4877,1,2968.58203125,1
4878,1,2968.58203125,1
4879,1,2968.58203125,1
4880,1,2968.58203125,1
4881,1,2968.58203125,1
4882,1,2968.58203125,1
4883,2,2081.4453125,0
4884,0,2081.4453125,0
4885,1,2081.4453125,1
4886,1,2081.4453125,1
4887,2,1811.62109375,0
4888,1,1811.62109375,1
4889,0,1811.62109375,1
4890,1,1811.62109375,1
4891,2,1564.32421875,0
4892,1,1564.32421875,1
4893,2,1769.08984375,0
4894,1,1769.08984375,1
4895,1,1769.08984375,1
4896,1,1769.08984375,1
4897,2,1552.46875,0
4898,1,1552.46875,1
4899,2,1546.96484375,0
4900,1,1546.96484375,1
4901,1,1546.96484375,1
4902,2,1574.3828125,0
4903,1,1574.3828125,1
4904,0,1574.3828125,1
4905,1,1574.3828125,1
4906,1,1574.3828125,1
4907,2,1426.0078125,0
4908,1,1426.0078125,1
4909,1,1426.0078125,1
4910,0,1426.0078125,1
4911,1,1426.0078125,1
4912,1,1426.0078125,1
4913,1,1426.0078125,1
4914,1,1426.0078125,1
4915,1,1426.0078125,1
4916,1,1426.0078125,1
4917,1,1426.0078125,1
4918,0,1426.0078125,1
4919,1,1426.0078125,1
4920,2,-1448.59375,0
4921,0,-1448.59375,0
4922,1,-1448.59375,1
4923,1,-1448.59375,1
4924,1,-1448.59375,1
4925,1,-1448.59375,1
4926,1,-1448.59375,1
4927,1,-1448.59375,1
4928,2,-1211.953125,0
4929,1,-1211.953125,1
4930,0,-1211.953125,1
4931,2,-1805.0390625,0
4932,1,-1805.0390625,1
4933,2,-2178.92578125,0
4934,0,-2178.92578125,0
4935,2,-2178.92578125,0
4936,2,-2178.92578125,0
4937,1,-2178.92578125,1
4938,1,-2178.92578125,1
4939,2,-3189.72265625,0
4940,1,-3189.72265625,1
4941,2,-2586.63671875,0
4942,2,-2586.63671875,0
4943,1,-2586.63671875,1
4944,0,-2586.63671875,1
4945,1,-2586.63671875,1
4946,1,-2586.63671875,1
4947,0,-2586.63671875,1
4948,2,-1946.734375,0
4949,1,-1946.734375,1
4950,1,-1946.734375,1
4951,2,-1924.86328125,0
4952,1,-1924.86328125,1
4953,1,-1924.86328125,1
4954,1,-1924.86328125,1
4955,1,-1924.86328125,1
4956,2,-2130.15234375,0
4957,1,-2130.15234375,1
4958,1,-2130.15234375,1
4959,0,-2130.15234375,1
4960,1,-2130.15234375,1
4961,0,-2130.15234375,1
4962,1,-2130.15234375,1
4963,1,-2130.15234375,1
4964,1,-2130.15234375,1
4965,1,-2130.15234375,1
4966,2,-1865.12109375,0
4967,1,-1865.12109375,1
4968,1,-1865.12109375,1
4969,1,-1865.12109375,1
4970,1,-1865.12109375,1
4971,2,-1710.48828125,0
4972,1,-1710.48828125,1
4973,0,-1710.48828125,1
4974,1,-1710.48828125,1
4975,1,-1710.48828125,1
4976,1,-1710.48828125,1
4977,2,-1172.66796875,0
4978,0,-1172.66796875,0
4979,0,-1172.66796875,0
4980,1,-1172.66796875,1
4981,1,-1172.66796875,1
4982,2,-1042.65625,0
4983,1,-1042.65625,1
4984,1,-1042.65625,1
4985,1,-1042.65625,1
4986,2,-170.97265625,0
4987,1,-170.97265625,1
4988,1,-170.97265625,1
4989,0,-170.97265625,1
4990,1,-170.97265625,1
4991,1,-170.97265625,1
4992,1,-170.97265625,1
4993,0,-170.97265625,1
4994,1,-170.97265625,1
4995,1,-170.97265625,1
4996,2,-620.6875,0
4997,0,-620.6875,0
4998,2,-620.6875,0
4999,2,-620.6875,0
5000,1,-620.6875,1
5001,2,-576.3984375,0
5002,2,-576.3984375,0
5003,2,-576.3984375,0
5004,1,-576.3984375,1
5005,2,-462.0546875,0
5006,1,-462.0546875,1
5007,1,-462.0546875,1
5008,1,-462.0546875,1
5009,1,-462.0546875,1
5010,1,-462.0546875,1
5011,1,-462.0546875,1
5012,2,-782.39453125,0
5013,2,-782.39453125,0
5014,1,-782.39453125,1
5015,1,-782.39453125,1
5016,1,-782.39453125,1
5017,1,-782.39453125,1
5018,0,-782.39453125,1
5019,1,-782.39453125,1
5020,1,-782.39453125,1
5021,2,-765.21484375,0
5022,2,-765.21484375,0
5023,1,-765.21484375,1
5024,2,-760.98828125,0
5025,1,-760.98828125,1
5026,1,-760.98828125,1
5027,1,-760.98828125,1
5028,2,-639.6875,0
5029,1,-639.6875,1
5030,2,-596.82421875,0
5031,1,-596.82421875,1
5032,1,-596.82421875,1
5033,2,-701.87109375,0
5034,1,-701.87109375,1
5035,1,-701.87109375,1
5036,1,-701.87109375,1
5037,2,-696.53125,0
5038,1,-696.53125,1
5039,1,-696.53125,1
5040,1,-696.53125,1
5041,1,-696.53125,1
5042,1,-696.53125,1
5043,1,-696.53125,1
5044,1,-696.53125,1
5045,2,467.93359375,0
5046,1,467.93359375,1
5047,1,467.93359375,1
5048,2,618.91796875,0
5049,1,618.91796875,1
5050,1,618.91796875,1
5051,1,618.91796875,1
5052,1,618.91796875,1
5053,1,618.91796875,1
5054,1,618.91796875,1
5055,0,618.91796875,1
5056,1,618.91796875,1
5057,2,880.58984375,0
5058,1,880.58984375,1
5059,0,880.58984375,1
5060,1,880.58984375,1
5061,2,79.8515625,0
5062,1,79.8515625,1
5063,2,-651.73046875,0
5064,0,-651.73046875,0
5065,1,-651.73046875,1
5066,0,-651.73046875,1
5067,2,-391.80078125,0
5068,2,-391.80078125,0
5069,0,-391.80078125,0
5070,2,-391.80078125,0
5071,0,-391.80078125,0
5072,1,-391.80078125,1
5073,1,-391.80078125,1
5074,0,-391.80078125,1
5075,1,-391.80078125,1
5076,1,-391.80078125,1
5077,1,-391.80078125,1
5078,1,-391.80078125,1
5079,2,6.5234375,0
5080,2,6.5234375,0
5081,1,6.5234375,1
5082,1,6.5234375,1
5083,1,6.5234375,1
5084,1,6.5234375,1
5085,1,6.5234375,1
5086,1,6.5234375,1
5087,1,6.5234375,1
5088,0,6.5234375,1
5089,0,6.5234375,1
5090,1,6.5234375,1
5091,1,6.5234375,1
5092,2,-150.578125,0
5093,1,-150.578125,1
5094,2,10.00390625,0
5095,1,10.00390625,1
5096,2,-150.30078125,0
5097,1,-150.30078125,1
5098,2,-31.3125,0
5099,2,-31.3125,0
5100,2,-31.3125,0
5101,1,-31.3125,1
5102,0,-31.3125,1
5103,0,-31.3125,1
5104,0,-31.3125,1
5105,0,-31.3125,1
5106,0,-31.3125,1
5107,0,-31.3125,1
5108,1,-31.3125,1
5109,2,-1341.81640625,0
5110,0,-1341.81640625,0
5111,1,-1341.81640625,1
5112,1,-1341.81640625,1
5113,1,-1341.81640625,1
5114,0,-1341.81640625,1
5115,0,-1341.81640625,1
5116,2,-1284.4453125,0
5117,1,-1284.4453125,1
5118,1,-1284.4453125,1
5119,1,-1284.4453125,1
5120,2,-1250.484375,0
5121,1,-1250.484375,1
5122,1,-1250.484375,1
5123,2,-1012.625,0
5124,2,-1012.625,0
5125,1,-1012.625,1
5126,1,-1012.625,1
5127,2,-1413.9609375,0
5128,1,-1413.9609375,1
5129,1,-1413.9609375,1
5130,2,-2639.20703125,0
5131,2,-2639.20703125,0
5132,2,-2639.20703125,0
5133,0,-2639.20703125,0
5134,2,-2639.20703125,0
5135,2,-2639.20703125,0
5136,1,-2639.20703125,1
5137,0,-2639.20703125,1
5138,1,-2639.20703125,1
5139,1,-2639.20703125,1
5140,0,-2639.20703125,1
5141,1,-2639.20703125,1
5142,2,-2305.48046875,0
5143,1,-2305.48046875,1
5144,2,-2428.0234375,0
5145,1,-2428.0234375,1
5146,2,-2036.33203125,0
5147,1,-2036.33203125,1
5148,1,-2036.33203125,1
5149,0,-2036.33203125,1
5150,1,-2036.33203125,1
5151,1,-2036.33203125,1
5152,1,-2036.33203125,1
5153,1,-2036.33203125,1
5154,1,-2036.33203125,1
5155,1,-2036.33203125,1
5156,1,-2036.33203125,1
5157,0,-2036.33203125,1
5158,1,-2036.33203125,1
5159,0,-2036.33203125,1
5160,0,-2036.33203125,1
5161,1,-2036.33203125,1
5162,1,-2036.33203125,1
5163,1,-2036.33203125,1
5164,1,-2036.33203125,1
5165,1,-2036.33203125,1
5166,2,-396.546875,0
5167,1,-396.546875,1
5168,1,-396.546875,1
5169,1,-396.546875,1
5170,1,-396.546875,1
5171,2,-39.8671875,0
5172,1,-39.8671875,1
5173,1,-39.8671875,1
5174,1,-39.8671875,1
5175,2,300.16015625,0
5176,1,300.16015625,1
5177,2,256.5703125,0
5178,1,256.5703125,1
5179,1,256.5703125,1
5180,2,177.5390625,0
5181,1,177.5390625,1
5182,1,177.5390625,1
5183,1,177.5390625,1
5184,1,177.5390625,1
5185,2,333.87890625,0
5186,2,333.87890625,0
5187,1,333.87890625,1
5188,1,333.87890625,1
5189,0,333.87890625,1
5190,1,333.87890625,1
5191,0,333.87890625,1
5192,0,333.87890625,1
5193,1,333.87890625,1
5194,1,333.87890625,1
5195,1,333.87890625,1
5196,0,333.87890625,1
5197,1,333.87890625,1
5198,1,333.87890625,1
5199,1,333.87890625,1
5200,1,333.87890625,1
5201,2,100.0859375,0
5202,0,100.0859375,0
5203,1,100.0859375,1
5204,1,100.0859375,1
5205,1,100.0859375,1
5206,2,554.6015625,0
5207,1,554.6015625,1
5208,1,554.6015625,1
5209,2,273.30078125,0
5210,1,273.30078125,1
5211,2,228.74609375,0
5212,1,228.74609375,1
5213,0,228.74609375,1
5214,2,-114.16796875,0
5215,2,-114.16796875,0
5216,0,-114.16796875,0
5217,0,-114.16796875,0
5218,1,-114.16796875,1
5219,0,-114.16796875,1
5220,2,1.28515625,0
5221,1,1.28515625,1
5222,1,1.28515625,1
5223,1,1.28515625,1
5224,2,1109.1796875,0
5225,1,1109.1796875,1
5226,1,1109.1796875,1
5227,1,1109.1796875,1
5228,1,1109.1796875,1
5229,1,1109.1796875,1
5230,2,1218.6875,0
5231,2,1218.6875,0
5232,2,1218.6875,0
5233,1,1218.6875,1
5234,2,1114.703125,0
5235,1,1114.703125,1
5236,2,692.1875,0
5237,1,692.1875,1
5238,2,456.6484375,0
5239,0,456.6484375,0
5240,0,456.6484375,0
5241,0,456.6484375,0
5242,2,456.6484375,0
5243,2,456.6484375,0
5244,1,456.6484375,1
5245,0,456.6484375,1
5246,1,456.6484375,1
5247,1,456.6484375,1
5248,0,456.6484375,1
5249,2,2049.26171875,0
5250,1,2049.26171875,1
5251,1,2049.26171875,1
5252,1,2049.26171875,1
5253,1,2049.26171875,1
5254,0,2049.26171875,1
5255,1,2049.26171875,1
5256,2,2260.00390625,0
5257,1,2260.00390625,1
5258,1,2260.00390625,1
5259,1,2260.00390625,1
5260,0,2260.00390625,1
5261,2,2414.67578125,0
5262,2,2414.67578125,0
5263,2,2414.67578125,0
5264,0,2414.67578125,0
5265,0,2414.67578125,0
5266,2,2414.67578125,0
5267,1,2414.67578125,1
5268,1,2414.67578125,1
5269,2,2534.44921875,0
5270,1,2534.44921875,1
5271,2,2766.94140625,0
5272,1,2766.94140625,1
5273,2,2823.04296875,0
5274,1,2823.04296875,1
5275,0,2823.04296875,1
5276,1,2823.04296875,1
5277,0,2823.04296875,1
5278,0,2823.04296875,1
5279,0,2823.04296875,1
5280,2,2478.85546875,0
5281,1,2478.85546875,1
5282,1,2478.85546875,1
5283,2,2236.76171875,0
5284,1,2236.76171875,1
5285,1,2236.76171875,1
5286,1,2236.76171875,1
5287,1,2236.76171875,1
5288,1,2236.76171875,1
5289,1,2236.76171875,1
5290,2,1836.85546875,0
5291,1,1836.85546875,1
5292,2,1472.05859375,0
5293,1,1472.05859375,1
5294,1,1472.05859375,1
5295,1,1472.05859375,1
5296,1,1472.05859375,1
5297,1,1472.05859375,1
5298,1,1472.05859375,1
5299,0,1472.05859375,1
5300,1,1472.05859375,1
5301,2,1286.01171875,0
5302,1,1286.01171875,1
5303,1,1286.01171875,1
5304,1,1286.01171875,1
5305,1,1286.01171875,1
5306,1,1286.01171875,1
5307,2,2280.83203125,0
5308,2,2280.83203125,0
5309,0,2280.83203125,0
5310,2,2280.83203125,0
5311,1,2280.83203125,1
5312,1,2280.83203125,1
5313,1,2280.83203125,1
5314,2,2023.03515625,0
5315,1,2023.03515625,1
5316,2,1830.63671875,0
5317,1,1830.63671875,1
5318,2,2321.23046875,0
5319,1,2321.23046875,1
5320,1,2321.23046875,1
5321,2,2739.07421875,0
5322,1,2739.07421875,1
5323,0,2739.07421875,1
5324,1,2739.07421875,1
5325,2,2403.98828125,0
5326,0,2403.98828125,0
5327,1,2403.98828125,1
5328,1,2403.98828125,1
5329,1,2403.98828125,1
5330,1,2403.98828125,1
5331,1,2403.98828125,1
5332,0,2403.98828125,1
5333,1,2403.98828125,1
5334,1,2403.98828125,1
5335,1,2403.98828125,1
5336,2,2540.88671875,0
5337,1,2540.88671875,1
5338,2,2489.90234375,0
5339,2,2489.90234375,0
5340,1,2489.90234375,1
5341,1,2489.90234375,1
5342,1,2489.90234375,1
5343,0,2489.90234375,1
5344,1,2489.90234375,1
5345,1,2489.90234375,1
5346,1,2489.90234375,1
5347,0,2489.90234375,1
5348,1,2489.90234375,1
5349,1,2489.90234375,1
5350,1,2489.90234375,1
5351,1,2489.90234375,1
5352,1,2489.90234375,1
5353,1,2489.90234375,1
5354,0,2489.90234375,1
5355,1,2489.90234375,1
5356,1,2489.90234375,1
5357,0,2489.90234375,1
5358,1,2489.90234375,1
5359,1,2489.90234375,1
5360,0,2489.90234375,1
5361,0,2489.90234375,1
5362,0,2489.90234375,1
5363,2,2778.30859375,0
5364,1,2778.30859375,1
5365,1,2778.30859375,1
5366,1,2778.30859375,1
5367,2,2990.33984375,0
5368,0,2990.33984375,0
5369,1,2990.33984375,1
5370,1,2990.33984375,1
5371,2,3060.43359375,0
5372,1,3060.43359375,1
5373,1,3060.43359375,1
5374,1,3060.43359375,1
5375,1,3060.43359375,1
5376,0,3060.43359375,1
5377,1,3060.43359375,1
5378,1,3060.43359375,1
5379,1,3060.43359375,1
5380,1,3060.43359375,1
5381,1,3060.43359375,1
5382,0,3060.43359375,1
5383,0,3060.43359375,1
5384,1,3060.43359375,1
5385,2,2872.87109375,0
5386,2,2872.87109375,0
5387,0,2872.87109375,0
5388,1,2872.87109375,1
5389,1,2872.87109375,1
5390,2,2013.04296875,0
5391,1,2013.04296875,1
5392,2,2012.26953125,0
5393,2,2012.26953125,0
5394,1,2012.26953125,1
5395,1,2012.26953125,1
5396,0,2012.26953125,1
5397,2,2156.08203125,0
5398,1,2156.08203125,1
5399,2,2104.41796875,0
5400,2,2104.41796875,0
5401,0,2104.41796875,0
5402,2,2104.41796875,0
5403,0,2104.41796875,0
5404,1,2104.41796875,1
5405,0,2104.41796875,1
5406,1,2104.41796875,1
5407,1,2104.41796875,1
5408,1,2104.41796875,1
5409,1,2104.41796875,1
5410,1,2104.41796875,1
5411,1,2104.41796875,1
5412,0,2104.41796875,1
5413,2,1720.19921875,0
5414,2,1720.19921875,0
5415,1,1720.19921875,1
5416,2,1454.89453125,0
5417,1,1454.89453125,1
5418,1,1454.89453125,1
5419,1,1454.89453125,1
5420,1,1454.89453125,1
5421,1,1454.89453125,1
5422,2,2020.85546875,0
5423,1,2020.85546875,1
5424,1,2020.85546875,1
5425,1,2020.85546875,1
5426,1,2020.85546875,1
5427,2,1307.69921875,0
5428,1,1307.69921875,1
5429,1,1307.69921875,1
5430,1,1307.69921875,1
5431,1,1307.69921875,1
5432,1,1307.69921875,1
5433,2,724.98828125,0
5434,1,724.98828125,1
5435,1,724.98828125,1
5436,1,724.98828125,1
5437,0,724.98828125,1
5438,1,724.98828125,1
5439,0,724.98828125,1
5440,2,426.39453125,0
5441,1,426.39453125,1
5442,0,426.39453125,1
5443,0,426.39453125,1
5444,2,1001.56640625,0
5445,2,1001.56640625,0
5446,1,1001.56640625,1
5447,2,1085.89453125,0
5448,1,1085.89453125,1
5449,1,1085.89453125,1
5450,1,1085.89453125,1
5451,1,1085.89453125,1
5452,1,1085.89453125,1
5453,0,1085.89453125,1
5454,2,1707.93359375,0
5455,1,1707.93359375,1
5456,2,1649.48828125,0
5457,1,1649.48828125,1
5458,1,1649.48828125,1
5459,1,1649.48828125,1
5460,1,1649.48828125,1
5461,1,1649.48828125,1
5462,1,1649.48828125,1
5463,1,1649.48828125,1
5464,2,2465.96484375,0
5465,2,2465.96484375,0
5466,1,2465.96484375,1
5467,2,2609.79296875,0
5468,1,2609.79296875,1
5469,0,2609.79296875,1
5470,1,2609.79296875,1
5471,1,2609.79296875,1
5472,2,2544.33203125,0
5473,1,2544.33203125,1
5474,1,2544.33203125,1
5475,1,2544.33203125,1
5476,2,2555.58203125,0
5477,1,2555.58203125,1
5478,1,2555.58203125,1
5479,2,2433.13671875,0
5480,1,2433.13671875,1
5481,2,2591.25390625,0
5482,1,2591.25390625,1
5483,0,2591.25390625,1
5484,1,2591.25390625,1
5485,1,2591.25390625,1
5486,1,2591.25390625,1
5487,2,3113.31640625,0
5488,1,3113.31640625,1
5489,1,3113.31640625,1
5490,0,3113.31640625,1
5491,1,3113.31640625,1
5492,1,3113.31640625,1
5493,0,3113.31640625,1
5494,1,3113.31640625,1
5495,2,2041.33984375,0
5496,1,2041.33984375,1
5497,2,2081.82421875,0
5498,1,2081.82421875,1
5499,1,2081.82421875,1
5500,1,2081.82421875,1
5501,1,2081.82421875,1
5502,1,2081.82421875,1
5503,0,2081.82421875,1
5504,1,2081.82421875,1
5505,1,2081.82421875,1
5506,1,2081.82421875,1
5507,1,2081.82421875,1
5508,1,2081.82421875,1
5509,0,2081.82421875,1
5510,1,2081.82421875,1
5511,1,2081.82421875,1
5512,0,2081.82421875,1
5513,1,2081.82421875,1
5514,1,2081.82421875,1
5515,0,2081.82421875,1
5516,0,2081.82421875,1
5517,2,2633.55078125,0
5518,1,2633.55078125,1
5519,1,2633.55078125,1
5520,1,2633.55078125,1
5521,1,2633.55078125,1
5522,2,2508.10546875,0
5523,1,2508.10546875,1
5524,1,2508.10546875,1
5525,1,2508.10546875,1
5526,2,2644.82421875,0
5527,1,2644.82421875,1
5528,2,2674.91796875,0
5529,1,2674.91796875,1
5530,0,2674.91796875,1
5531,1,2674.91796875,1
5532,1,2674.91796875,1
5533,1,2674.91796875,1
5534,1,2674.91796875,1
